f	p	26	12	2	3824	2512	3.03813206292673e-05	3.10605629209353e-05	0.000113539596934431	0.000890618369562838	0.000441277660441408
f	q	0	16	0	145	1590	0	4.14140838945805e-05	0	3.37708325278796e-05	0.000279311894944999
f	r	94289	48605	1833	334662	613268	0.110177859262038	0.125808221731005	0.104059040590406	0.0779435472789326	0.107731476219579
f	s	3500	1713	36	37242	22034	0.00408979316163213	0.00443389535696352	0.00204371274481976	0.00867374720691925	0.00387066559321894
f	t	48576	23018	926	206125	253608	0.0567616550341264	0.0595793364428408	0.0525688333806415	0.0480069852055805	0.0445507742473027
f	u	36438	16489	940	184751	325796	0.0425782523495862	0.0426798018336086	0.0533636105591825	0.0430289315886778	0.0572318856135226
f	v	45	29	0	692	1779	5.25830549352703e-05	7.50630270589271e-05	0	0.000161168386960639	0.000312513120193178
f	w	135	90	6	3380	3367	0.000157749164805811	0.000232954221907015	0.000340618790803293	0.000787209751339538	0.000591473679421266
f	x	4	28	0	1918	1825	4.67404932757958e-06	7.24746468155158e-05	0	0.000446706598541193	0.000320593841682153
f	y	3580	1171	73	34465	29680	0.00418327414818372	0.00303099326503461	0.00414419528810673	0.00802697753843703	0.00521382203897332
f	z	13	19	0	122	643	1.51906603146336e-05	4.91792246248143e-05	0	2.8414079782078e-05	0.000112954432987192
g	a	85586	39520	1562	321245	524909	0.104289993103062	0.0970420826723897	0.0941587799144011	0.0776890503287779	0.0828710432478703
g	b	213	296	11	4662	6781	0.000259549091334472	0.000726833412728425	0.000663089999397191	0.00112744588283946	0.00107056374393239
g	c	36	27	0	6816	9539	4.38674520565305e-05	6.62989937286063e-05	0	0.00164836360734315	0.00150598843140703
g	d	907	1221	11	7092	12636	0.00110521608375759	0.00299818782750475	0.000663089999397191	0.00171511072524613	0.00199493341222972
g	e	192067	88787	3683	1093489	1451275	0.234041386503935	0.218018102080806	0.222014587979987	0.26444651887178	0.229122901854518
g	f	495	345	17	8117	6898	0.000603177465777295	0.000847153808754414	0.00102477545361384	0.00196299404354524	0.00108903534960119
g	g	14354	4705	301	52804	115318	0.0174909279672066	0.0115532135367812	0.0181445536198686	0.0127699812092353	0.0182060566026833
g	h	120549	53546	2845	425620	834307	0.146893818832297	0.131483182155258	0.171499186207728	0.102930827253138	0.131717862484737
g	i	60334	36473	1487	393630	499056	0.0735194125660753	0.0895601184542021	0.089637711736693	0.0951944493483692	0.078789449902953
g	j	22	50	0	556	1846	2.68078873678798e-05	0.000122775914312234	0	0.000134461585340785	0.000291440889440967
g	k	108	127	1	2015	2491	0.000131602356169592	0.000311850822353074	6.02809090361083e-05	0.000487302328168493	0.000393271536076625
g	l	21746	17352	584	94963	210385	0.0264983781228142	0.0426081533029176	0.0352040508770872	0.0229656034689154	0.0332149466549501
g	m	2127	1494	57	32237	19928	0.00259183529234001	0.00366854431964955	0.00343601181505817	0.00779611173854477	0.003146172288613
g	n	33792	16348	768	161985	199491	0.0411769149970633	0.040142812943528	0.0462957381397311	0.039174028599689	0.0314950349271224
g	o	61719	26271	1404	196973	648984	0.0752070909299169	0.0645089208979339	0.084634396286696	0.0476354349808102	0.102459628490226
g	p	197	94	1	5459	12889	0.000240052445976014	0.000230818718907	6.02809090361083e-05	0.0013201902776535	0.00203487628602634
g	q	7	44	0	284	1319	8.52978234432538e-06	0.000108042804594766	0	6.86818169726313e-05	0.000208239725445631
g	r	83819	50182	2096	445867	537233	0.102136832331287	0.12322281864033	0.126348785339683	0.107827308761043	0.0848167190449833
g	s	29610	15943	534	125661	220860	0.0360809793164964	0.0391483280375989	0.0321900054252818	0.030389527473936	0.0348687079317075
g	t	11501	4757	250	58760	65210	0.0140144323917266	0.0116809004876659	0.0150702272590271	0.0142103646665909	0.0102951573133507
g	u	39230	16737	697	204721	276891	0.0478033373382692	0.0410980095568772	0.0420157935981675	0.0495091910297678	0.0437147125234013
g	v	19	32	0	1303	2066	2.31522663631689e-05	7.85765851598297e-05	0	0.000315114110969502	0.00032617382317716
g	w	388	259	1	4486	3925	0.000472793649942607	0.000635979236137372	6.02809090361083e-05	0.00108488250330713	0.000619667113247993
g	x	8	59	0	199	707	9.748322679229e-06	0.000144875578888436	0	4.81256393575832e-05	0.000111619018870403
g	y	9146	8721	148	94643	79795	0.0111447699030286	0.0214145749743398	0.00892157453734402	0.0228882155061294	0.0125977929430888
g	z	38	100	1	5726	732	4.63045327263378e-05	0.000245551828624468	6.02809090361083e-05	0.00138476085910312	0.000115565943158607
